return_id,order_id,return_date,return_reason
RET004297,ORD038748,2024-01-13,Size Issue
RET004298,ORD027450,2023-10-22,Size Issue
RET004299,ORD005397,2023-05-15,Wrong Product
RET004300,ORD019169,2023-08-19,Poor Quality
RET004301,ORD003760,2023-09-24,Size Issue
RET004302,ORD015704,2025-08-29,Changed Mind
RET004303,ORD018830,2025-02-22,Wrong Product
RET004304,ORD043812,2024-04-09,Wrong Product
RET004305,ORD019225,2023-03-27,Late Delivery
RET004306,ORD025163,2023-02-27,Changed Mind
RET004307,ORD029248,2023-12-02,Wrong Product
RET004308,ORD005492,2024-06-16,Changed Mind
RET004309,ORD049788,2025-07-14,Wrong Product
RET004310,ORD030974,2024-01-20,Late Delivery
RET004311,ORD048782,2025-07-04,Wrong Product
RET004312,ORD017197,2024-09-06,Late Delivery
RET004313,ORD036609,2025-02-17,Changed Mind
RET004314,ORD047879,2025-10-18,Size Issue
RET004315,ORD025285,2025-10-27,Wrong Product
RET004316,ORD023075,2023-12-20,Wrong Product
RET004317,ORD042738,2023-05-26,Changed Mind
RET004318,ORD010743,2025-06-21,Wrong Product
RET004319,ORD030602,2025-07-31,Poor Quality
RET004320,ORD038276,2025-01-26,Changed Mind
RET004321,ORD032739,2025-01-12,Late Delivery
RET004322,ORD044094,2024-02-14,Damaged Product
RET004323,ORD041105,2025-05-24,Late Delivery
RET004324,ORD001183,2023-11-22,Wrong Product
RET004325,ORD034648,2025-02-07,Wrong Product
RET004326,ORD012241,2023-12-01,Size Issue
RET004327,ORD021565,2024-12-26,Poor Quality
RET004328,ORD048812,2023-12-03,Damaged Product
RET004329,ORD038783,2025-08-19,Size Issue
RET004330,ORD041809,2025-06-24,Size Issue
RET004331,ORD017096,2023-11-06,Late Delivery
RET004332,ORD030583,2023-10-09,Wrong Product
RET004333,ORD016750,2024-02-06,Damaged Product
RET004334,ORD027753,2025-08-04,Wrong Product
RET004335,ORD016777,2023-12-22,Late Delivery
RET004336,ORD005712,2024-11-05,Damaged Product
RET004337,ORD036441,2024-05-24,Poor Quality
RET004338,ORD048138,2024-04-28,Changed Mind
RET004339,ORD006202,2023-12-11,Late Delivery
RET004340,ORD031966,2025-12-25,Damaged Product
RET004341,ORD042773,2024-03-31,Damaged Product
RET004342,ORD003462,2023-02-14,Damaged Product
RET004343,ORD022961,2023-05-07,Poor Quality
RET004344,ORD033521,2025-04-30,Wrong Product
RET004345,ORD032339,2023-06-20,Damaged Product
RET004346,ORD041591,2023-07-21,Late Delivery
RET004347,ORD035239,2023-07-10,Changed Mind
RET004348,ORD002528,2024-09-26,Poor Quality
RET004349,ORD018882,2025-08-26,Changed Mind
RET004350,ORD001485,2025-11-12,Wrong Product
RET004351,ORD029709,2023-10-24,Size Issue
RET004352,ORD003271,2023-04-23,Size Issue
RET004353,ORD003611,2023-03-22,Damaged Product
RET004354,ORD011847,2025-07-07,Wrong Product
RET004355,ORD024067,2025-05-10,Late Delivery
RET004356,ORD008761,2024-06-25,Changed Mind
RET004357,ORD035553,2023-05-07,Wrong Product
RET004358,ORD010370,2024-01-29,Late Delivery
RET004359,ORD002465,2024-11-10,Size Issue
RET004360,ORD048583,2025-08-25,Changed Mind
RET004361,ORD028500,2024-10-21,Late Delivery
RET004362,ORD022040,2025-09-27,Damaged Product
RET004363,ORD042172,2023-10-27,Poor Quality
RET004364,ORD035907,2024-04-12,Size Issue
RET004365,ORD009390,2023-12-23,Poor Quality
RET004366,ORD028176,2024-02-07,Changed Mind
RET004367,ORD046340,2024-04-16,Damaged Product
RET004368,ORD011164,2024-08-06,Size Issue
RET004369,ORD048267,2025-08-13,Changed Mind
RET004370,ORD046901,2025-02-16,Changed Mind
RET004371,ORD010759,2024-12-22,Late Delivery
RET004372,ORD045755,2024-02-04,Size Issue
RET004373,ORD037079,2025-09-24,Changed Mind
RET004374,ORD023503,2024-08-27,Damaged Product
RET004375,ORD038333,2024-07-01,Late Delivery
RET004376,ORD038058,2025-12-09,Wrong Product
RET004377,ORD042244,2023-05-16,Late Delivery
RET004378,ORD028618,2023-12-26,Size Issue
RET004379,ORD037795,2025-03-30,Poor Quality
RET004380,ORD005565,2025-09-01,Wrong Product
RET004381,ORD005908,2025-07-29,Size Issue
RET004382,ORD031305,2023-09-05,Poor Quality
RET004383,ORD023182,2024-08-15,Poor Quality
RET004384,ORD037740,2025-10-15,Poor Quality
RET004385,ORD041691,2025-08-05,Damaged Product
RET004386,ORD023373,2024-07-19,Size Issue
RET004387,ORD033790,2025-03-15,Late Delivery
RET004388,ORD007443,2024-02-13,Changed Mind
RET004389,ORD007475,2024-08-23,Size Issue
RET004390,ORD024964,2024-01-11,Poor Quality
RET004391,ORD041066,2023-12-20,Wrong Product
RET004392,ORD049172,2024-06-06,Damaged Product
RET004393,ORD035528,2024-06-28,Poor Quality
RET004394,ORD020377,2023-05-08,Poor Quality
RET004395,ORD046011,2025-11-12,Changed Mind
RET004396,ORD041548,2025-04-19,Size Issue
RET004397,ORD026459,2025-11-16,Damaged Product
RET004398,ORD020874,2025-11-21,Late Delivery
RET004399,ORD020484,2025-06-26,Changed Mind
RET004400,ORD023499,2025-11-12,Size Issue
RET004401,ORD000641,2024-01-12,Damaged Product
RET004402,ORD044856,2023-12-09,Late Delivery
RET004403,ORD014762,2023-12-27,Wrong Product
RET004404,ORD010446,2024-04-02,Wrong Product
RET004405,ORD044158,2023-10-26,Size Issue
RET004406,ORD002876,2023-02-15,Damaged Product
RET004407,ORD047178,2024-09-14,Poor Quality
RET004408,ORD031532,2024-04-06,Poor Quality
RET004409,ORD025679,2025-01-17,Wrong Product
RET004410,ORD009849,2025-03-04,Changed Mind
RET004411,ORD010599,2024-11-09,Damaged Product
RET004412,ORD004525,2024-04-23,Size Issue
RET004413,ORD046201,2025-03-25,Size Issue
RET004414,ORD048140,2023-01-25,Poor Quality
RET004415,ORD006516,2023-10-18,Poor Quality
RET004416,ORD025695,2025-06-25,Wrong Product
RET004417,ORD001509,2023-08-19,Changed Mind
RET004418,ORD042358,2023-07-08,Poor Quality
RET004419,ORD012286,2025-11-04,Wrong Product
RET004420,ORD011016,2025-04-02,Damaged Product
RET004421,ORD046616,2025-04-02,Poor Quality
RET004422,ORD027601,2023-01-26,Changed Mind
RET004423,ORD040772,2024-07-24,Late Delivery
RET004424,ORD046865,2025-03-29,Poor Quality
RET004425,ORD029802,2025-02-10,Late Delivery
RET004426,ORD018876,2023-02-08,Changed Mind
RET004427,ORD012794,2024-08-30,Poor Quality
RET004428,ORD005740,2024-01-20,Damaged Product
RET004429,ORD000737,2023-07-12,Damaged Product
RET004430,ORD003608,2024-04-11,Changed Mind
RET004431,ORD025430,2025-05-06,Damaged Product
RET004432,ORD030966,2024-09-10,Poor Quality
RET004433,ORD019707,2025-11-23,Wrong Product
RET004434,ORD019971,2024-07-20,Damaged Product
RET004435,ORD017458,2024-12-02,Damaged Product
RET004436,ORD024793,2025-02-15,Poor Quality
RET004437,ORD046484,2025-08-15,Size Issue
RET004438,ORD049632,2024-10-20,Damaged Product
RET004439,ORD025084,2023-06-24,Damaged Product
RET004440,ORD002625,2025-04-02,Late Delivery
RET004441,ORD006955,2024-04-07,Poor Quality
RET004442,ORD028740,2023-12-23,Changed Mind
RET004443,ORD027657,2025-02-24,Changed Mind
RET004444,ORD020368,2024-05-26,Size Issue
RET004445,ORD023478,2025-11-28,Late Delivery
RET004446,ORD027624,2023-10-23,Size Issue
RET004447,ORD019340,2024-09-19,Late Delivery
RET004448,ORD021493,2025-04-27,Damaged Product
RET004449,ORD037083,2025-05-11,Changed Mind
RET004450,ORD037058,2024-09-22,Size Issue
RET004451,ORD011547,2024-06-14,Damaged Product
RET004452,ORD013096,2023-11-10,Late Delivery
RET004453,ORD042858,2024-09-06,Damaged Product
RET004454,ORD029729,2024-11-05,Late Delivery
RET004455,ORD009988,2024-01-21,Late Delivery
RET004456,ORD008478,2023-01-24,Size Issue
RET004457,ORD030170,2024-01-26,Damaged Product
RET004458,ORD018973,2023-01-31,Wrong Product
RET004459,ORD039471,2023-06-05,Wrong Product
RET004460,ORD010735,2024-07-15,Poor Quality
RET004461,ORD002212,2024-04-05,Poor Quality
RET004462,ORD038742,2025-01-22,Wrong Product
RET004463,ORD025388,2024-08-24,Poor Quality
RET004464,ORD027452,2023-12-01,Poor Quality
RET004465,ORD031211,2024-09-19,Late Delivery
RET004466,ORD032078,2023-05-29,Poor Quality
RET004467,ORD018305,2025-08-08,Poor Quality
RET004468,ORD036451,2024-07-13,Poor Quality
RET004469,ORD013671,2023-01-27,Late Delivery
RET004470,ORD008194,2025-06-17,Late Delivery
RET004471,ORD003289,2023-11-08,Changed Mind
RET004472,ORD047083,2023-08-09,Changed Mind
RET004473,ORD031430,2025-03-22,Size Issue
RET004474,ORD048364,2023-07-04,Changed Mind
RET004475,ORD031993,2023-07-24,Late Delivery
RET004476,ORD036437,2024-04-10,Poor Quality
RET004477,ORD021629,2025-01-04,Changed Mind
RET004478,ORD038021,2023-03-11,Wrong Product
RET004479,ORD026165,2023-04-25,Wrong Product
RET004480,ORD012533,2024-11-19,Damaged Product
RET004481,ORD000408,2023-03-07,Poor Quality
RET004482,ORD048608,2024-04-02,Late Delivery
RET004483,ORD026367,2025-12-10,Poor Quality
RET004484,ORD010744,2023-04-30,Late Delivery
RET004485,ORD033090,2025-06-14,Wrong Product
RET004486,ORD010158,2024-05-21,Changed Mind
RET004487,ORD017165,2024-03-11,Wrong Product
RET004488,ORD043184,2025-12-30,Late Delivery
RET004489,ORD002916,2025-09-05,Changed Mind
RET004490,ORD027176,2025-03-15,Size Issue
RET004491,ORD017898,2025-12-22,Size Issue
RET004492,ORD022473,2023-08-03,Poor Quality
RET004493,ORD005229,2025-08-21,Changed Mind
RET004494,ORD044791,2023-06-10,Poor Quality
RET004495,ORD000344,2024-08-03,Damaged Product
RET004496,ORD049311,2025-01-14,Wrong Product
RET004497,ORD048980,2025-02-15,Changed Mind
RET004498,ORD014585,2024-11-19,Damaged Product
RET004499,ORD020217,2025-03-06,Damaged Product
RET004500,ORD023414,2025-07-18,Wrong Product
RET004501,ORD037274,2023-01-25,Late Delivery
RET004502,ORD047947,2024-08-17,Size Issue
RET004503,ORD042106,2023-02-27,Changed Mind
RET004504,ORD007238,2025-01-08,Size Issue
RET004505,ORD031867,2024-01-10,Damaged Product
RET004506,ORD039266,2024-08-16,Size Issue
RET004507,ORD045052,2024-06-28,Damaged Product
RET004508,ORD047975,2024-11-06,Size Issue
RET004509,ORD027394,2024-10-24,Size Issue
RET004510,ORD022777,2025-04-17,Late Delivery
RET004511,ORD017378,2023-03-21,Late Delivery
RET004512,ORD026295,2025-06-30,Changed Mind
RET004513,ORD007252,2023-02-18,Poor Quality
RET004514,ORD025225,2025-10-17,Late Delivery
RET004515,ORD026541,2024-11-07,Poor Quality
RET004516,ORD007432,2025-07-15,Changed Mind
RET004517,ORD001049,2023-09-28,Damaged Product
RET004518,ORD044160,2024-04-10,Poor Quality
RET004519,ORD009119,2025-10-07,Size Issue
RET004520,ORD032805,2024-03-04,Damaged Product
RET004521,ORD045950,2023-01-11,Poor Quality
RET004522,ORD034108,2023-05-04,Size Issue
RET004523,ORD019722,2025-12-06,Size Issue
RET004524,ORD038371,2025-11-20,Poor Quality
RET004525,ORD042960,2025-05-14,Size Issue
RET004526,ORD012557,2024-09-21,Changed Mind
RET004527,ORD036317,2024-01-16,Wrong Product
RET004528,ORD027205,2025-07-31,Size Issue
RET004529,ORD039090,2025-03-29,Late Delivery
RET004530,ORD008192,2024-11-12,Damaged Product
RET004531,ORD014280,2024-06-25,Late Delivery
RET004532,ORD038464,2025-07-15,Damaged Product
RET004533,ORD007673,2023-07-02,Wrong Product
RET004534,ORD026392,2024-09-03,Changed Mind
RET004535,ORD039901,2024-01-03,Size Issue
RET004536,ORD036779,2023-11-24,Size Issue
RET004537,ORD043653,2024-05-28,Size Issue
RET004538,ORD017760,2024-06-09,Wrong Product
RET004539,ORD048384,2025-03-18,Poor Quality
RET004540,ORD000863,2024-12-30,Poor Quality
RET004541,ORD019262,2024-01-16,Size Issue
RET004542,ORD045076,2024-05-29,Size Issue
RET004543,ORD019558,2023-12-28,Poor Quality
RET004544,ORD023429,2024-02-18,Size Issue
RET004545,ORD019273,2024-02-17,Late Delivery
RET004546,ORD040677,2025-12-03,Size Issue
RET004547,ORD005569,2024-05-04,Size Issue
RET004548,ORD019285,2025-09-17,Damaged Product
RET004549,ORD017875,2023-10-21,Late Delivery
RET004550,ORD003162,2024-02-10,Poor Quality
RET004551,ORD024546,2025-11-01,Poor Quality
RET004552,ORD049218,2024-02-08,Changed Mind
RET004553,ORD031792,2023-11-26,Damaged Product
RET004554,ORD001132,2025-09-16,Damaged Product
RET004555,ORD024565,2023-12-28,Late Delivery
RET004556,ORD031149,2025-09-05,Poor Quality
RET004557,ORD031492,2025-02-06,Size Issue
RET004558,ORD037517,2023-12-10,Wrong Product
RET004559,ORD043064,2024-11-06,Wrong Product
RET004560,ORD009402,2025-03-19,Late Delivery
RET004561,ORD035420,2025-01-11,Late Delivery
RET004562,ORD007341,2024-02-22,Wrong Product
RET004563,ORD024870,2023-02-09,Wrong Product
RET004564,ORD048944,2023-12-10,Wrong Product
RET004565,ORD027525,2024-08-22,Poor Quality
RET004566,ORD028196,2025-05-29,Damaged Product
RET004567,ORD015952,2025-10-05,Damaged Product
RET004568,ORD025031,2024-10-05,Changed Mind
RET004569,ORD023401,2024-06-08,Damaged Product
RET004570,ORD022731,2023-05-08,Size Issue
RET004571,ORD029416,2023-02-12,Late Delivery
RET004572,ORD039274,2025-01-22,Wrong Product
RET004573,ORD049189,2024-02-15,Wrong Product
RET004574,ORD034884,2025-05-14,Size Issue
RET004575,ORD018968,2025-03-01,Poor Quality
RET004576,ORD047711,2023-05-24,Changed Mind
RET004577,ORD031661,2025-11-20,Size Issue
RET004578,ORD026754,2023-07-13,Poor Quality
RET004579,ORD036418,2025-09-23,Wrong Product
RET004580,ORD040653,2025-02-23,Damaged Product
RET004581,ORD002743,2024-04-24,Wrong Product
RET004582,ORD003050,2025-05-18,Damaged Product
RET004583,ORD000050,2023-09-26,Damaged Product
RET004584,ORD039860,2023-02-21,Wrong Product
RET004585,ORD008746,2023-07-05,Late Delivery
RET004586,ORD004746,2023-02-03,Size Issue
RET004587,ORD009195,2025-07-13,Changed Mind
RET004588,ORD007614,2024-09-21,Late Delivery
RET004589,ORD046148,2024-08-23,Wrong Product
RET004590,ORD020016,2025-06-11,Wrong Product
RET004591,ORD044979,2024-03-07,Damaged Product
RET004592,ORD015171,2024-10-27,Size Issue
RET004593,ORD017973,2026-01-04,Wrong Product
RET004594,ORD022513,2024-01-11,Damaged Product
RET004595,ORD024394,2025-02-08,Late Delivery
RET004596,ORD028355,2023-06-10,Wrong Product
RET004597,ORD007004,2023-12-22,Damaged Product
RET004598,ORD035264,2025-04-02,Wrong Product
RET004599,ORD039996,2024-11-13,Poor Quality
RET004600,ORD000174,2024-06-18,Late Delivery
RET004601,ORD019902,2025-08-09,Size Issue
RET004602,ORD046794,2023-06-18,Wrong Product
RET004603,ORD013014,2023-01-13,Damaged Product
RET004604,ORD034514,2024-08-21,Late Delivery
RET004605,ORD015801,2024-08-08,Poor Quality
RET004606,ORD045751,2024-06-18,Wrong Product
RET004607,ORD000420,2025-11-25,Damaged Product
RET004608,ORD016296,2023-09-14,Poor Quality
RET004609,ORD029308,2025-09-18,Size Issue
RET004610,ORD022178,2025-03-15,Wrong Product
RET004611,ORD016752,2025-02-05,Late Delivery
RET004612,ORD018699,2023-08-18,Wrong Product
RET004613,ORD039388,2024-08-02,Wrong Product
RET004614,ORD032977,2024-01-09,Size Issue
RET004615,ORD005837,2024-12-17,Changed Mind
RET004616,ORD039625,2025-01-02,Poor Quality
RET004617,ORD030505,2024-04-30,Poor Quality
RET004618,ORD040916,2025-07-12,Poor Quality
RET004619,ORD040654,2024-09-01,Poor Quality
RET004620,ORD024106,2023-03-15,Damaged Product
RET004621,ORD030535,2025-08-05,Poor Quality
RET004622,ORD028397,2024-03-13,Poor Quality
RET004623,ORD003244,2025-01-22,Late Delivery
RET004624,ORD000801,2024-01-07,Changed Mind
RET004625,ORD034941,2025-01-18,Poor Quality
RET004626,ORD040232,2025-08-06,Wrong Product
RET004627,ORD010414,2023-02-20,Changed Mind
RET004628,ORD017972,2023-10-22,Damaged Product
RET004629,ORD044277,2023-11-26,Size Issue
RET004630,ORD042494,2023-10-13,Size Issue
RET004631,ORD023554,2025-05-02,Poor Quality
RET004632,ORD032692,2023-03-07,Late Delivery
RET004633,ORD043114,2025-02-23,Wrong Product
RET004634,ORD010946,2023-05-27,Late Delivery
RET004635,ORD019823,2023-02-07,Late Delivery
RET004636,ORD044730,2025-01-09,Wrong Product
RET004637,ORD038934,2023-07-24,Wrong Product
RET004638,ORD017228,2023-02-16,Damaged Product
RET004639,ORD026566,2024-12-08,Damaged Product
RET004640,ORD007561,2025-06-26,Late Delivery
RET004641,ORD041020,2024-12-12,Late Delivery
RET004642,ORD003664,2023-08-23,Wrong Product
RET004643,ORD028957,2025-07-01,Wrong Product
RET004644,ORD040155,2025-01-26,Wrong Product
RET004645,ORD041553,2024-10-05,Changed Mind
RET004646,ORD006366,2025-06-21,Wrong Product
RET004647,ORD003708,2024-02-16,Wrong Product
RET004648,ORD035386,2023-05-23,Wrong Product
RET004649,ORD027613,2023-01-25,Changed Mind
RET004650,ORD014218,2024-12-31,Damaged Product
RET004651,ORD000072,2023-03-19,Poor Quality
RET004652,ORD004281,2024-02-21,Changed Mind
RET004653,ORD003556,2025-01-10,Late Delivery
RET004654,ORD008469,2025-05-28,Damaged Product
RET004655,ORD044321,2024-08-18,Poor Quality
RET004656,ORD021921,2025-01-10,Damaged Product
RET004657,ORD009599,2023-03-24,Late Delivery
RET004658,ORD033699,2025-11-12,Wrong Product
RET004659,ORD011015,2025-07-20,Damaged Product
RET004660,ORD028714,2023-04-14,Changed Mind
RET004661,ORD046974,2024-08-15,Poor Quality
RET004662,ORD029679,2025-05-21,Wrong Product
RET004663,ORD045564,2023-07-09,Poor Quality
RET004664,ORD031179,2024-12-17,Changed Mind
RET004665,ORD021610,2024-10-05,Wrong Product
RET004666,ORD025409,2024-12-19,Wrong Product
RET004667,ORD043345,2025-03-12,Damaged Product
RET004668,ORD049197,2025-07-05,Damaged Product
RET004669,ORD026734,2024-06-06,Size Issue
RET004670,ORD048429,2026-01-06,Poor Quality
RET004671,ORD018687,2025-10-09,Poor Quality
RET004672,ORD016650,2025-05-15,Wrong Product
RET004673,ORD024776,2023-09-07,Poor Quality
RET004674,ORD024570,2025-05-20,Size Issue
RET004675,ORD042826,2023-09-03,Late Delivery
RET004676,ORD025404,2025-03-23,Damaged Product
RET004677,ORD024603,2024-12-04,Late Delivery
RET004678,ORD049698,2025-11-18,Size Issue
RET004679,ORD013848,2025-05-17,Late Delivery
RET004680,ORD049247,2024-02-25,Wrong Product
RET004681,ORD042943,2023-07-02,Late Delivery
RET004682,ORD039968,2026-01-02,Size Issue
RET004683,ORD028981,2025-01-15,Late Delivery
RET004684,ORD002800,2023-02-09,Wrong Product
RET004685,ORD030335,2024-06-21,Changed Mind
RET004686,ORD005276,2025-03-18,Size Issue
RET004687,ORD010821,2023-10-04,Size Issue
RET004688,ORD031366,2025-07-19,Size Issue
RET004689,ORD024809,2023-03-26,Damaged Product
RET004690,ORD044597,2023-10-08,Changed Mind
RET004691,ORD021155,2023-07-10,Wrong Product
RET004692,ORD045055,2023-09-24,Late Delivery
RET004693,ORD021132,2025-11-23,Damaged Product
RET004694,ORD011602,2023-08-08,Late Delivery
RET004695,ORD003789,2025-12-08,Wrong Product
RET004696,ORD022893,2024-12-16,Changed Mind
RET004697,ORD033902,2023-11-10,Late Delivery
RET004698,ORD013619,2024-10-23,Late Delivery
RET004699,ORD026684,2024-09-28,Poor Quality
RET004700,ORD046297,2023-03-15,Late Delivery
RET004701,ORD018497,2025-02-18,Changed Mind
RET004702,ORD048626,2024-01-05,Poor Quality
RET004703,ORD036288,2023-08-27,Changed Mind
RET004704,ORD045452,2025-12-07,Late Delivery
RET004705,ORD029834,2023-10-11,Damaged Product
RET004706,ORD001669,2025-06-27,Poor Quality
RET004707,ORD008248,2024-09-06,Wrong Product
RET004708,ORD023293,2024-06-04,Wrong Product
RET004709,ORD015799,2023-06-09,Changed Mind
RET004710,ORD031329,2025-07-11,Late Delivery
RET004711,ORD021044,2024-09-05,Poor Quality
RET004712,ORD029168,2024-12-03,Changed Mind
RET004713,ORD048246,2025-12-10,Changed Mind
RET004714,ORD034523,2024-04-09,Late Delivery
RET004715,ORD032504,2023-08-09,Poor Quality
RET004716,ORD033000,2025-11-01,Wrong Product
RET004717,ORD049896,2023-10-04,Size Issue
RET004718,ORD026877,2023-12-19,Wrong Product
RET004719,ORD014500,2023-06-27,Poor Quality
RET004720,ORD036252,2025-11-25,Damaged Product
RET004721,ORD029575,2023-06-04,Damaged Product
RET004722,ORD039974,2023-08-03,Changed Mind
RET004723,ORD022953,2023-03-18,Poor Quality
RET004724,ORD044579,2025-08-25,Late Delivery
RET004725,ORD003487,2025-01-05,Late Delivery
RET004726,ORD048173,2025-09-16,Poor Quality
RET004727,ORD048697,2023-05-27,Poor Quality
RET004728,ORD020706,2023-06-08,Size Issue
RET004729,ORD000355,2025-07-19,Poor Quality
RET004730,ORD007853,2025-05-26,Size Issue
RET004731,ORD040566,2024-06-23,Wrong Product
RET004732,ORD010065,2025-03-28,Late Delivery
RET004733,ORD030769,2025-07-02,Wrong Product
RET004734,ORD046183,2023-01-30,Wrong Product
RET004735,ORD030622,2025-03-07,Wrong Product
RET004736,ORD025407,2025-09-25,Poor Quality
RET004737,ORD017105,2025-03-31,Changed Mind
RET004738,ORD010477,2024-08-27,Poor Quality
RET004739,ORD038295,2025-11-20,Late Delivery
RET004740,ORD040255,2024-10-31,Late Delivery
RET004741,ORD007380,2025-08-29,Late Delivery
RET004742,ORD019497,2023-02-09,Changed Mind
RET004743,ORD039589,2023-08-01,Wrong Product
RET004744,ORD048063,2025-10-06,Late Delivery
RET004745,ORD048296,2024-08-16,Damaged Product
RET004746,ORD022265,2023-02-17,Late Delivery
